#?rerun filter ra dec type sh sw name
pdr3_wide HSC-G 0.1491242888647072 -0.5294901735587073 coadd 16asec 16asec QSO_000035.59-003146.1_HSC_HSC-G_rotated_0_degrees
pdr3_wide HSC-G 0.1491145827069094 -0.5293792316674201 coadd 16asec 16asec QSO_000035.59-003146.1_HSC_HSC-G_rotated_10_degrees
pdr3_wide HSC-G 0.1490857591502093 -0.5292716606893604 coadd 16asec 16asec QSO_000035.59-003146.1_HSC_HSC-G_rotated_20_degrees
pdr3_wide HSC-G 0.1490386939837917 -0.5291707291142629 coadd 16asec 16asec QSO_000035.59-003146.1_HSC_HSC-G_rotated_30_degrees
pdr3_wide HSC-G 0.1489748172589221 -0.5290795036969631 coadd 16asec 16asec QSO_000035.59-003146.1_HSC_HSC-G_rotated_40_degrees
pdr3_wide HSC-G 0.1488960698375625 -0.5290007562756035 coadd 16asec 16asec QSO_000035.59-003146.1_HSC_HSC-G_rotated_50_degrees
pdr3_wide HSC-G 0.1488048444202628 -0.5289368795507339 coadd 16asec 16asec QSO_000035.59-003146.1_HSC_HSC-G_rotated_60_degrees
pdr3_wide HSC-G 0.1487039128451653 -0.5288898143843163 coadd 16asec 16asec QSO_000035.59-003146.1_HSC_HSC-G_rotated_70_degrees
pdr3_wide HSC-G 0.1485963418671055 -0.5288609908276162 coadd 16asec 16asec QSO_000035.59-003146.1_HSC_HSC-G_rotated_80_degrees
pdr3_wide HSC-G 0.1484853999758183 -0.5288512846698185 coadd 16asec 16asec QSO_000035.59-003146.1_HSC_HSC-G_rotated_90_degrees
pdr3_wide HSC-G 0.1483744580845311 -0.5288609908276162 coadd 16asec 16asec QSO_000035.59-003146.1_HSC_HSC-G_rotated_100_degrees
pdr3_wide HSC-G 0.1482668871064713 -0.5288898143843163 coadd 16asec 16asec QSO_000035.59-003146.1_HSC_HSC-G_rotated_110_degrees
pdr3_wide HSC-G 0.1481659555313738 -0.5289368795507339 coadd 16asec 16asec QSO_000035.59-003146.1_HSC_HSC-G_rotated_120_degrees
pdr3_wide HSC-G 0.1480747301140741 -0.5290007562756035 coadd 16asec 16asec QSO_000035.59-003146.1_HSC_HSC-G_rotated_130_degrees
pdr3_wide HSC-G 0.1479959826927145 -0.5290795036969631 coadd 16asec 16asec QSO_000035.59-003146.1_HSC_HSC-G_rotated_140_degrees
pdr3_wide HSC-G 0.1479321059678449 -0.5291707291142629 coadd 16asec 16asec QSO_000035.59-003146.1_HSC_HSC-G_rotated_150_degrees
pdr3_wide HSC-G 0.1478850408014273 -0.5292716606893604 coadd 16asec 16asec QSO_000035.59-003146.1_HSC_HSC-G_rotated_160_degrees
pdr3_wide HSC-G 0.1478562172447272 -0.5293792316674201 coadd 16asec 16asec QSO_000035.59-003146.1_HSC_HSC-G_rotated_170_degrees
pdr3_wide HSC-G 0.1478465110869294 -0.5294901735587073 coadd 16asec 16asec QSO_000035.59-003146.1_HSC_HSC-G_rotated_180_degrees
pdr3_wide HSC-G 0.1478562172447272 -0.5296011154499946 coadd 16asec 16asec QSO_000035.59-003146.1_HSC_HSC-G_rotated_190_degrees
pdr3_wide HSC-G 0.1478850408014273 -0.5297086864280542 coadd 16asec 16asec QSO_000035.59-003146.1_HSC_HSC-G_rotated_200_degrees
pdr3_wide HSC-G 0.1479321059678449 -0.5298096180031517 coadd 16asec 16asec QSO_000035.59-003146.1_HSC_HSC-G_rotated_210_degrees
pdr3_wide HSC-G 0.1479959826927145 -0.5299008434204515 coadd 16asec 16asec QSO_000035.59-003146.1_HSC_HSC-G_rotated_220_degrees
pdr3_wide HSC-G 0.1480747301140741 -0.5299795908418111 coadd 16asec 16asec QSO_000035.59-003146.1_HSC_HSC-G_rotated_230_degrees
pdr3_wide HSC-G 0.1481659555313738 -0.5300434675666807 coadd 16asec 16asec QSO_000035.59-003146.1_HSC_HSC-G_rotated_240_degrees
pdr3_wide HSC-G 0.1482668871064713 -0.5300905327330984 coadd 16asec 16asec QSO_000035.59-003146.1_HSC_HSC-G_rotated_250_degrees
pdr3_wide HSC-G 0.1483744580845311 -0.5301193562897984 coadd 16asec 16asec QSO_000035.59-003146.1_HSC_HSC-G_rotated_260_degrees
pdr3_wide HSC-G 0.1484853999758183 -0.5301290624475962 coadd 16asec 16asec QSO_000035.59-003146.1_HSC_HSC-G_rotated_270_degrees
pdr3_wide HSC-G 0.1485963418671055 -0.5301193562897984 coadd 16asec 16asec QSO_000035.59-003146.1_HSC_HSC-G_rotated_280_degrees
pdr3_wide HSC-G 0.1487039128451653 -0.5300905327330984 coadd 16asec 16asec QSO_000035.59-003146.1_HSC_HSC-G_rotated_290_degrees
pdr3_wide HSC-G 0.1488048444202628 -0.5300434675666807 coadd 16asec 16asec QSO_000035.59-003146.1_HSC_HSC-G_rotated_300_degrees
pdr3_wide HSC-G 0.1488960698375625 -0.5299795908418111 coadd 16asec 16asec QSO_000035.59-003146.1_HSC_HSC-G_rotated_310_degrees
pdr3_wide HSC-G 0.1489748172589221 -0.5299008434204515 coadd 16asec 16asec QSO_000035.59-003146.1_HSC_HSC-G_rotated_320_degrees
pdr3_wide HSC-G 0.1490386939837917 -0.5298096180031517 coadd 16asec 16asec QSO_000035.59-003146.1_HSC_HSC-G_rotated_330_degrees
pdr3_wide HSC-G 0.1490857591502093 -0.5297086864280542 coadd 16asec 16asec QSO_000035.59-003146.1_HSC_HSC-G_rotated_340_degrees
pdr3_wide HSC-G 0.1491145827069094 -0.5296011154499946 coadd 16asec 16asec QSO_000035.59-003146.1_HSC_HSC-G_rotated_350_degrees
