Unnamed: 0,file_name,classes
871,dual_AGN_datasets/train_data/6_with_AGN_552.fits,dual_agn
9775,single_AGN_datasets/confirmed_single_AGN/UNK_133921.20-010210.1.fits,single_agn
5073,merger_datasets/train_data/2224-cutout-HSC-G-9561-pdr3_wide.fits,merger
2296,empty_space_dataset/empty_space_train_data/ra_189.54865868827292_dec_-1.2520424980762073.fits,empty_space
6889,offset_AGN_datasets/train_data/11_with_AGN_8.fits,offset_agn
9858,single_AGN_datasets/confirmed_single_AGN/QSO_095205.08-014901.5.fits,single_agn
3708,empty_space_dataset/empty_space_train_data/ra_189.2712902672203_dec_-1.8962530243919968.fits,empty_space
66,dual_AGN_datasets/train_data/6_with_AGN_2.fits,dual_agn
6608,offset_AGN_datasets/train_data/0_with_AGN_563.fits,offset_agn
1006,dual_AGN_datasets/train_data/7_with_AGN_250.fits,dual_agn
2234,empty_space_dataset/empty_space_train_data/ra_189.2891850040624_dec_-1.699410919128839.fits,empty_space
7653,offset_AGN_datasets/train_data/18_with_AGN_357.fits,offset_agn
3825,empty_space_dataset/empty_space_train_data/ra_189.32497447774662_dec_-1.7352003928130495.fits,empty_space
3596,empty_space_dataset/empty_space_train_data/ra_189.11918500406242_dec_-1.4757267086025232.fits,empty_space
7539,offset_AGN_datasets/train_data/0_with_AGN_65.fits,offset_agn
1330,dual_AGN_datasets/train_data/3_with_AGN_255.fits,dual_agn
8928,single_AGN_datasets/confirmed_single_AGN/QSO_001000.31+003720.0.fits,single_agn
8228,single_AGN_datasets/confirmed_single_AGN/QSO_003718.81+025841.9.fits,single_agn
6525,offset_AGN_datasets/train_data/11_with_AGN_1293.fits,offset_agn
5629,merger_datasets/train_data/5805-cutout-HSC-G-9618-pdr3_wide.fits,merger
8037,single_AGN_datasets/confirmed_single_AGN/QSO_121903.31-000348.5.fits,single_agn
241,dual_AGN_datasets/train_data/9_with_AGN_997.fits,dual_agn
5438,merger_datasets/train_data/3855-cutout-HSC-G-9829-pdr3_wide.fits,merger
9352,single_AGN_datasets/confirmed_single_AGN/QSO_010205.83+032612.5.fits,single_agn
1012,dual_AGN_datasets/train_data/1_with_AGN_557.fits,dual_agn
8038,single_AGN_datasets/confirmed_single_AGN/QSO_013708.35+003424.2.fits,single_agn
939,dual_AGN_datasets/train_data/8_with_AGN_1036.fits,dual_agn
2027,empty_space_dataset/empty_space_train_data/ra_189.39655342511503_dec_-2.012568813865681.fits,empty_space
3490,empty_space_dataset/empty_space_train_data/ra_189.6291850040624_dec_-1.3504635507077862.fits,empty_space
8862,single_AGN_datasets/confirmed_single_AGN/UNK_012911.27+002255.7.fits,single_agn
5841,merger_datasets/train_data/311-cutout-HSC-G-9559-pdr3_wide.fits,merger
8680,single_AGN_datasets/confirmed_single_AGN/QSO_000028.64+030344.1.fits,single_agn
381,dual_AGN_datasets/train_data/8_with_AGN_1347.fits,dual_agn
1177,dual_AGN_datasets/train_data/9_with_AGN_627.fits,dual_agn
6205,offset_AGN_datasets/train_data/0_with_AGN_396.fits,offset_agn
1391,dual_AGN_datasets/train_data/5_with_AGN_1173.fits,dual_agn
223,dual_AGN_datasets/train_data/4_with_AGN_1155.fits,dual_agn
2611,empty_space_dataset/empty_space_train_data/ra_189.53076395143083_dec_-1.8694109191288388.fits,empty_space
5429,merger_datasets/train_data/5441-cutout-HSC-G-9614-pdr3_wide.fits,merger
6999,offset_AGN_datasets/train_data/12_with_AGN_976.fits,offset_agn
5770,merger_datasets/train_data/5293-cutout-HSC-G-9615-pdr3_wide.fits,merger
4941,merger_datasets/train_data/322-cutout-HSC-G-9561-pdr3_wide.fits,merger
9864,single_AGN_datasets/confirmed_single_AGN/QSO_112014.30-003750.8.fits,single_agn
6610,offset_AGN_datasets/train_data/19_with_AGN_703.fits,offset_agn
5544,merger_datasets/train_data/427-cutout-HSC-G-9559-pdr3_wide.fits,merger
5090,merger_datasets/train_data/4251-cutout-HSC-G-9348-pdr3_wide.fits,merger
5358,merger_datasets/train_data/740-cutout-HSC-G-9802-pdr3_wide.fits,merger
6688,offset_AGN_datasets/train_data/8_with_AGN_1198.fits,offset_agn
361,dual_AGN_datasets/train_data/9_with_AGN_638.fits,dual_agn
1778,dual_AGN_datasets/train_data/6_with_AGN_1211.fits,dual_agn
7123,offset_AGN_datasets/train_data/19_with_AGN_1040.fits,offset_agn
546,dual_AGN_datasets/train_data/4_with_AGN_503.fits,dual_agn
9484,single_AGN_datasets/confirmed_single_AGN/QSO_132158.40-010621.7.fits,single_agn
9420,single_AGN_datasets/confirmed_single_AGN/QSO_000300.54+010619.1.fits,single_agn
507,dual_AGN_datasets/train_data/2_with_AGN_377.fits,dual_agn
977,dual_AGN_datasets/train_data/3_with_AGN_278.fits,dual_agn
8760,single_AGN_datasets/confirmed_single_AGN/QSO_124604.72-001656.6.fits,single_agn
6803,offset_AGN_datasets/train_data/9_with_AGN_671.fits,offset_agn
8351,single_AGN_datasets/confirmed_single_AGN/QSO_012042.65+034103.5.fits,single_agn
6782,offset_AGN_datasets/train_data/18_with_AGN_542.fits,offset_agn
349,dual_AGN_datasets/train_data/3_with_AGN_453.fits,dual_agn
5905,merger_datasets/train_data/901-cutout-HSC-G-9805-pdr3_wide.fits,merger
5380,merger_datasets/train_data/1602-cutout-HSC-G-9801-pdr3_wide.fits,merger
4766,merger_datasets/train_data/3396-cutout-HSC-G-9592-pdr3_wide.fits,merger
1327,dual_AGN_datasets/train_data/10_with_AGN_643.fits,dual_agn
2459,empty_space_dataset/empty_space_train_data/ra_189.73655342511503_dec_-1.2252003928130493.fits,empty_space
117,dual_AGN_datasets/train_data/2_with_AGN_569.fits,dual_agn
9328,single_AGN_datasets/confirmed_single_AGN/QSO_015348.45-000519.6.fits,single_agn
1586,dual_AGN_datasets/train_data/5_with_AGN_659.fits,dual_agn
8796,single_AGN_datasets/confirmed_single_AGN/QSO_090013.00+005141.2.fits,single_agn
854,dual_AGN_datasets/train_data/10_with_AGN_1105.fits,dual_agn
6366,offset_AGN_datasets/train_data/0_with_AGN_200.fits,offset_agn
9885,single_AGN_datasets/confirmed_single_AGN/QSO_110808.26-000006.3.fits,single_agn
1979,dual_AGN_datasets/train_data/7_with_AGN_978.fits,dual_agn
1245,dual_AGN_datasets/train_data/6_with_AGN_914.fits,dual_agn
6413,offset_AGN_datasets/train_data/20_with_AGN_119.fits,offset_agn
2001,empty_space_dataset/empty_space_train_data/ra_188.96707974090452_dec_-1.6546740770235757.fits,empty_space
