Unnamed: 0,file_name,classes
3152,empty_space_dataset/empty_space_train_data/ra_189.46813237248347_dec_-1.207305655970944.fits,empty_space
9283,single_AGN_datasets/confirmed_single_AGN/QSO_104801.99+005348.6.fits,single_agn
2898,empty_space_dataset/empty_space_train_data/ra_189.70076395143082_dec_-1.8783582875498914.fits,empty_space
5925,merger_datasets/train_data/658-cutout-HSC-G-9561-pdr3_wide.fits,merger
7497,offset_AGN_datasets/train_data/3_with_AGN_929.fits,offset_agn
6678,offset_AGN_datasets/train_data/13_with_AGN_604.fits,offset_agn
8690,single_AGN_datasets/confirmed_single_AGN/QSO_104328.53+005749.8.fits,single_agn
6648,offset_AGN_datasets/train_data/6_with_AGN_200.fits,offset_agn
9971,single_AGN_datasets/confirmed_single_AGN/UNK_011704.75+010647.6.fits,single_agn
6632,offset_AGN_datasets/train_data/9_with_AGN_117.fits,offset_agn
7092,offset_AGN_datasets/train_data/3_with_AGN_727.fits,offset_agn
7309,offset_AGN_datasets/train_data/17_with_AGN_398.fits,offset_agn
4665,merger_datasets/train_data/1735-cutout-HSC-G-9802-pdr3_wide.fits,merger
5926,merger_datasets/train_data/2414-cutout-HSC-G-9317-pdr3_wide.fits,merger
1831,dual_AGN_datasets/train_data/8_with_AGN_651.fits,dual_agn
410,dual_AGN_datasets/train_data/0_with_AGN_1310.fits,dual_agn
9870,single_AGN_datasets/confirmed_single_AGN/QSO_133904.03+000944.9.fits,single_agn
9964,single_AGN_datasets/confirmed_single_AGN/QSO_010458.27-000226.5.fits,single_agn
2049,empty_space_dataset/empty_space_train_data/ra_189.32497447774662_dec_-1.377305655970944.fits,empty_space
7256,offset_AGN_datasets/train_data/17_with_AGN_258.fits,offset_agn
2749,empty_space_dataset/empty_space_train_data/ra_189.5933955303782_dec_-2.030463550707786.fits,empty_space
3273,empty_space_dataset/empty_space_train_data/ra_189.32497447774662_dec_-1.744147761234102.fits,empty_space
8682,single_AGN_datasets/confirmed_single_AGN/QSO_011101.74+005727.5.fits,single_agn
3841,empty_space_dataset/empty_space_train_data/ra_189.77234289879925_dec_-1.6904635507077863.fits,empty_space
6411,offset_AGN_datasets/train_data/6_with_AGN_1392.fits,offset_agn
476,dual_AGN_datasets/train_data/5_with_AGN_463.fits,dual_agn
1872,dual_AGN_datasets/train_data/7_with_AGN_1269.fits,dual_agn
1070,dual_AGN_datasets/train_data/3_with_AGN_309.fits,dual_agn
5867,merger_datasets/train_data/2330-cutout-HSC-G-9562-pdr3_wide.fits,merger
1270,dual_AGN_datasets/train_data/4_with_AGN_20.fits,dual_agn
5855,merger_datasets/train_data/1949-cutout-HSC-G-9316-pdr3_wide.fits,merger
4290,merger_datasets/train_data/5207-cutout-HSC-G-9617-pdr3_wide.fits,merger
2406,empty_space_dataset/empty_space_train_data/ra_189.65602710932555_dec_-1.3504635507077862.fits,empty_space
5540,merger_datasets/train_data/3526-cutout-HSC-G-9587-pdr3_wide.fits,merger
3855,empty_space_dataset/empty_space_train_data/ra_189.11918500406242_dec_-1.5473056559709442.fits,empty_space
8398,single_AGN_datasets/confirmed_single_AGN/QSO_121959.68+002603.5.fits,single_agn
9582,single_AGN_datasets/confirmed_single_AGN/QSO_121957.82-012614.3.fits,single_agn
839,dual_AGN_datasets/train_data/4_with_AGN_574.fits,dual_agn
