Unnamed: 0,file_name,classes
9394,single_AGN_datasets/confirmed_single_AGN/QSO_015718.04+013850.6.fits,single_agn
898,dual_AGN_datasets/train_data/7_with_AGN_792.fits,dual_agn
2398,empty_space_dataset/empty_space_train_data/ra_188.95813237248345_dec_-1.6815161822867335.fits,empty_space
5906,merger_datasets/train_data/315-cutout-HSC-G-9560-pdr3_wide.fits,merger
2343,empty_space_dataset/empty_space_train_data/ra_189.71865868827294_dec_-1.3325688138656808.fits,empty_space
8225,single_AGN_datasets/confirmed_single_AGN/QSO_013623.49+045627.7.fits,single_agn
5506,merger_datasets/train_data/6418-cutout-HSC-G-9619-pdr3_wide.fits,merger
6451,offset_AGN_datasets/train_data/2_with_AGN_622.fits,offset_agn
2670,empty_space_dataset/empty_space_train_data/ra_189.09234289879925_dec_-1.8873056559709442.fits,empty_space
3497,empty_space_dataset/empty_space_train_data/ra_189.55760605669397_dec_-1.744147761234102.fits,empty_space
1087,dual_AGN_datasets/train_data/2_with_AGN_1325.fits,dual_agn
1819,dual_AGN_datasets/train_data/15_with_AGN_697.fits,dual_agn
2308,empty_space_dataset/empty_space_train_data/ra_189.6470797409045_dec_-1.9588846033393652.fits,empty_space
6084,offset_AGN_datasets/train_data/19_with_AGN_155.fits,offset_agn
3724,empty_space_dataset/empty_space_train_data/ra_189.0655007935361_dec_-1.305726708602523.fits,empty_space
3184,empty_space_dataset/empty_space_train_data/ra_188.97602710932557_dec_-1.3146740770235756.fits,empty_space
6387,offset_AGN_datasets/train_data/10_with_AGN_417.fits,offset_agn
3728,empty_space_dataset/empty_space_train_data/ra_189.4591850040624_dec_-1.4220424980762072.fits,empty_space
2702,empty_space_dataset/empty_space_train_data/ra_188.97602710932557_dec_-1.6904635507077863.fits,empty_space
7883,offset_AGN_datasets/train_data/10_with_AGN_1239.fits,offset_agn
2930,empty_space_dataset/empty_space_train_data/ra_189.2891850040624_dec_-1.5830951296551548.fits,empty_space
5988,merger_datasets/train_data/3270-cutout-HSC-G-9591-pdr3_wide.fits,merger
4890,merger_datasets/train_data/2539-cutout-HSC-G-9592-pdr3_wide.fits,merger
6718,offset_AGN_datasets/train_data/10_with_AGN_1017.fits,offset_agn
5423,merger_datasets/train_data/6586-cutout-HSC-G-9855-pdr3_wide.fits,merger
3213,empty_space_dataset/empty_space_train_data/ra_189.60234289879924_dec_-1.2609898664972599.fits,empty_space
3017,empty_space_dataset/empty_space_train_data/ra_189.4412902672203_dec_-1.5562530243919968.fits,empty_space
382,dual_AGN_datasets/train_data/16_with_AGN_384.fits,dual_agn
4237,merger_datasets/train_data/5931-cutout-HSC-G-9857-pdr3_wide.fits,merger
4721,merger_datasets/train_data/1956-cutout-HSC-G-9316-pdr3_wide.fits,merger
9547,single_AGN_datasets/confirmed_single_AGN/QSO_122730.37-010446.0.fits,single_agn
9477,single_AGN_datasets/confirmed_single_AGN/UNK_130333.51-013811.5.fits,single_agn
4795,merger_datasets/train_data/6419-cutout-HSC-G-9619-pdr3_wide.fits,merger
4747,merger_datasets/train_data/339-cutout-HSC-G-9562-pdr3_wide.fits,merger
9366,single_AGN_datasets/confirmed_single_AGN/QSO_102408.35-003854.3.fits,single_agn
5334,merger_datasets/train_data/4311-cutout-HSC-G-9350-pdr3_wide.fits,merger
6652,offset_AGN_datasets/train_data/18_with_AGN_410.fits,offset_agn
9032,single_AGN_datasets/confirmed_single_AGN/QSO_012543.70+022732.6.fits,single_agn
580,dual_AGN_datasets/train_data/20_with_AGN_176.fits,dual_agn
9491,single_AGN_datasets/confirmed_single_AGN/QSO_121535.27-012735.4.fits,single_agn
6526,offset_AGN_datasets/train_data/16_with_AGN_866.fits,offset_agn
4346,merger_datasets/train_data/5016-cutout-HSC-G-9374-pdr3_wide.fits,merger
4974,merger_datasets/train_data/3321-cutout-HSC-G-9594-pdr3_wide.fits,merger
7913,offset_AGN_datasets/train_data/17_with_AGN_417.fits,offset_agn
5611,merger_datasets/train_data/113-cutout-HSC-G-9313-pdr3_wide.fits,merger
8480,single_AGN_datasets/confirmed_single_AGN/QSO_004632.36+014659.1.fits,single_agn
6625,offset_AGN_datasets/train_data/16_with_AGN_355.fits,offset_agn
5615,merger_datasets/train_data/103-cutout-HSC-G-9321-pdr3_wide.fits,merger
5602,merger_datasets/train_data/2544-cutout-HSC-G-9592-pdr3_wide.fits,merger
4857,merger_datasets/train_data/6356-cutout-HSC-G-9615-pdr3_wide.fits,merger
6734,offset_AGN_datasets/train_data/20_with_AGN_137.fits,offset_agn
8451,single_AGN_datasets/confirmed_single_AGN/UNK_132037.10-005802.0.fits,single_agn
6332,offset_AGN_datasets/train_data/13_with_AGN_73.fits,offset_agn
6798,offset_AGN_datasets/train_data/19_with_AGN_868.fits,offset_agn
5313,merger_datasets/train_data/1806-cutout-HSC-G-9799-pdr3_wide.fits,merger
2821,empty_space_dataset/empty_space_train_data/ra_189.727606056694_dec_-1.2609898664972599.fits,empty_space
9300,single_AGN_datasets/confirmed_single_AGN/QSO_000220.56+014644.8.fits,single_agn
2375,empty_space_dataset/empty_space_train_data/ra_189.11918500406242_dec_-1.234147761234102.fits,empty_space
1478,dual_AGN_datasets/train_data/9_with_AGN_861.fits,dual_agn
5013,merger_datasets/train_data/3785-cutout-HSC-G-9836-pdr3_wide.fits,merger
1559,dual_AGN_datasets/train_data/2_with_AGN_112.fits,dual_agn
8885,single_AGN_datasets/confirmed_single_AGN/UNK_100529.98-004152.6.fits,single_agn
3986,empty_space_dataset/empty_space_train_data/ra_188.98497447774662_dec_-1.7620424980762073.fits,empty_space
