Unnamed: 0,file_name,classes,balance
3845,empty_space_dataset/empty_space_train_data/ra_189.39655342511503_dec_-1.5204635507077862.fits,empty_space,"(2499.75, 4999.5]"
6342,offset_AGN_datasets/train_data/11_with_AGN_789.fits,offset_agn,"(4999.5, 7499.25]"
5202,merger_datasets/train_data/3661-cutout-HSC-G-9831-pdr3_wide.fits,merger,"(4999.5, 7499.25]"
6352,offset_AGN_datasets/train_data/13_with_AGN_1146.fits,offset_agn,"(4999.5, 7499.25]"
7839,offset_AGN_datasets/train_data/0_with_AGN_204.fits,offset_agn,"(7499.25, 9999.0]"
930,dual_AGN_datasets/train_data/1_with_AGN_1315.fits,dual_agn,"(-9.999, 2499.75]"
5610,merger_datasets/train_data/3739-cutout-HSC-G-9834-pdr3_wide.fits,merger,"(4999.5, 7499.25]"
1136,dual_AGN_datasets/train_data/1_with_AGN_987.fits,dual_agn,"(-9.999, 2499.75]"
5825,merger_datasets/train_data/7428-cutout-HSC-G-9616-pdr3_wide.fits,merger,"(4999.5, 7499.25]"
9260,single_AGN_datasets/confirmed_single_AGN/QSO_003304.32-004813.6.fits,single_agn,"(7499.25, 9999.0]"
403,dual_AGN_datasets/train_data/5_with_AGN_332.fits,dual_agn,"(-9.999, 2499.75]"
3069,empty_space_dataset/empty_space_train_data/ra_189.05655342511503_dec_-1.2788846033393653.fits,empty_space,"(2499.75, 4999.5]"
7664,offset_AGN_datasets/train_data/20_with_AGN_576.fits,offset_agn,"(7499.25, 9999.0]"
7987,offset_AGN_datasets/train_data/12_with_AGN_1014.fits,offset_agn,"(7499.25, 9999.0]"
9129,single_AGN_datasets/confirmed_single_AGN/QSO_012937.41+003918.8.fits,single_agn,"(7499.25, 9999.0]"
2826,empty_space_dataset/empty_space_train_data/ra_189.0655007935361_dec_-1.6099372349183125.fits,empty_space,"(2499.75, 4999.5]"
1704,dual_AGN_datasets/train_data/7_with_AGN_386.fits,dual_agn,"(-9.999, 2499.75]"
4291,merger_datasets/train_data/1864-cutout-HSC-G-9316-pdr3_wide.fits,merger,"(2499.75, 4999.5]"
1915,dual_AGN_datasets/train_data/0_with_AGN_235.fits,dual_agn,"(-9.999, 2499.75]"
9335,single_AGN_datasets/confirmed_single_AGN/QSO_013440.64+020510.1.fits,single_agn,"(7499.25, 9999.0]"
5163,merger_datasets/train_data/3860-cutout-HSC-G-9830-pdr3_wide.fits,merger,"(4999.5, 7499.25]"
3013,empty_space_dataset/empty_space_train_data/ra_189.26234289879923_dec_-1.8694109191288388.fits,empty_space,"(2499.75, 4999.5]"
6177,offset_AGN_datasets/train_data/12_with_AGN_355.fits,offset_agn,"(4999.5, 7499.25]"
5322,merger_datasets/train_data/161-cutout-HSC-G-9316-pdr3_wide.fits,merger,"(4999.5, 7499.25]"
2771,empty_space_dataset/empty_space_train_data/ra_188.94023763564135_dec_-1.5294109191288388.fits,empty_space,"(2499.75, 4999.5]"
554,dual_AGN_datasets/train_data/14_with_AGN_1136.fits,dual_agn,"(-9.999, 2499.75]"
6310,offset_AGN_datasets/train_data/6_with_AGN_869.fits,offset_agn,"(4999.5, 7499.25]"
1421,dual_AGN_datasets/train_data/1_with_AGN_895.fits,dual_agn,"(-9.999, 2499.75]"
985,dual_AGN_datasets/train_data/2_with_AGN_1101.fits,dual_agn,"(-9.999, 2499.75]"
7902,offset_AGN_datasets/train_data/14_with_AGN_685.fits,offset_agn,"(7499.25, 9999.0]"
